transaction_id,customer_id,customer_name,account_number,account_type,transaction_type,transaction_amount,transaction_date,branch_code,ifsc_code,customer_age,customer_gender,credit_score,employment_status,monthly_income,loan_account,payment_status,loan_amount,loan_tenure_months,emi_amount
513ed4bc-71b5-4580-81c8-88bb7ddaa8a1,e2c17fc3-4e89-4a8e-9ddf-a623decdfdcf,Matthew Brown,DMWS69618888784813,Fixed Deposit,Payment,160785.73,2023-07-15,BR004,FSJZGBZYU25,48,Female,576.0,Retired,41737.97,False,On Time,0.0,0,0.0
8a2015ba-691a-42ef-9a3a-71eaf05f160d,8f0c1317-8a1c-40a5-bc8a-756bd8300d10,Zachary Ross,KJHM39250082866251,Fixed Deposit,Transfer,203062.29,2025-03-09,BR005,XLCSGBIRI1U,22,Other,723.0,Retired,322090.56,True,Default,622862.82,131,11859.56
ba375052-fb50-400c-81dd-9742e7313c1b,8b19b1be-cee3-4023-9335-c2dc332582bd,Sarah Joyce,AEQU55537699702778,Savings,Loan EMI,404220.31,2023-06-04,BR002,EDIEGBOT3M9,53,Female,703.0,Unemployed,418900.49,True,Default,1025710.92,185,40135.17
1e24ee42-1044-437c-a514-4a8a697776b2,f1b3bb96-1865-4810-b80c-bdd1cd638e4e,Frank House,SJFW41208340283440,Fixed Deposit,Payment,297599.05,2024-12-03,BR001,VJJDGBG5TQX,33,Other,714.0,Self-Employed,335824.8,False,Late,0.0,0,0.0
23a14596-0a6d-4ffe-8de3-e1e32b5e793b,1b9ef0a0-0c55-4875-bdfb-2ebf95c9284c,Kathleen Wade,VIAI84300076742106,Loan,Transfer,274002.43,2025-03-04,BR001,MBXNGB8WS4A,59,Male,649.0,Student,218286.59,False,Default,0.0,0,0.0
6c77c173-9cd1-456b-95b9-881231be6354,e515715e-5cef-492e-bb8c-7f843f7bc059,Victoria Clark,HGUT49296410808742,Savings,Payment,463328.32,2024-09-02,BR003,CWYIGBCWJPH,58,Female,634.0,Salaried,70443.27,False,On Time,0.0,0,0.0
59b248b4-9ef5-4e74-9b1a-091165787216,73ef94ff-440a-4c07-97fd-82f3690c336e,Valerie Hall,CRZZ94593961506275,Fixed Deposit,Loan EMI,268058.88,2025-01-30,BR002,TBSMGB1XVJU,33,Male,650.0,Self-Employed,456279.38,True,Default,1359255.54,19,2224.65
2ae6d743-2b35-474b-a315-b6d89ce10a6f,08fac189-fb9e-4745-8022-bfbf0d174ff4,Danielle Smith,SALS15661494566060,Loan,Transfer,257517.85,2023-08-30,BR005,SRJWGBBCFKM,37,Male,735.0,Unemployed,145219.58,True,Default,654527.01,183,26586.19
3ade6b4a-51af-4c60-932d-f623078bb671,41eafa77-b845-4bfb-b2fe-c51c7bfa038e,Sharon Mitchell,RZTL68955745416255,Fixed Deposit,Payment,21105.09,2024-08-20,BR001,WJZBGB3J7BE,71,Other,637.0,Student,119900.65,False,On Time,0.0,0,0.0
6f7d240f-f98c-4cf0-b7d6-647045687b27,06fce4f9-9a02-429a-ba0a-d3762b1b5ed1,Mr. Steven Davis,IDQR09582741295728,Current,Deposit,34801.54,2024-12-07,BR005,ELJNGBGG46U,47,Other,724.0,Salaried,409828.57,True,Late,903690.74,29,39731.47
54f7170d-36d6-47d1-b107-88496e24bd88,c888b25b-4fb6-40e7-8d41-3b1f5595af46,Jack Parker,EKLK13879291735933,Savings,Loan EMI,3809.41,2024-05-11,BR002,UFITGBED0C1,43,Male,643.0,Student,490797.77,True,Default,1721015.81,212,36998.96
b2114a35-c5c4-4e29-9ccf-850ff94986a9,94a9b920-8601-4043-a5d7-6ec3009f4ddd,Dawn Rodgers,CLXY78208352818864,Current,Payment,456630.79,2023-10-25,BR002,WCRLGBJXL43,66,Other,607.0,Salaried,333478.53,True,Prepaid,815278.5,18,26938.22
226d2f80-361b-46e7-80de-74bf7e519ca8,02e8b98b-dc8a-406a-866e-c274cdb364d0,Mark Rivera,ERMG48836142686141,Savings,Withdrawal,204252.49,2023-06-29,BR001,BCPPGB3ABUQ,48,Other,546.0,Salaried,316157.14,True,Prepaid,963130.44,152,32897.25
2b80065f-ce2f-4ebf-bbd7-e05df82fa2bd,9c1d8e67-d063-4158-a7d4-ee7e2465ef1b,Lori Wells,IEDM75125045106491,Savings,Transfer,234333.83,2024-06-15,BR004,RMGUGBBCBI7,67,Male,679.0,Retired,166521.13,True,On Time,893546.13,34,35296.68
2ee955a6-d60b-4084-a10c-f36e9f92cb49,e86c2e0e-82ab-468e-930e-d003d3962fd9,Susan Ruiz,YYLX75297641172726,Current,Payment,422708.94,2023-11-03,BR005,GCWCGBR9YH8,32,Male,688.0,Unemployed,20002.59,False,On Time,0.0,0,0.0
157d6f1f-9ad5-44a3-bf63-49cb57f09dd9,89347e09-411a-40a4-9d2a-968168832bf3,Robert Cole,NCQD78173629358775,Savings,Loan EMI,304662.23,2023-09-16,BR005,ETBLGB03BD6,69,Other,592.0,Self-Employed,103980.95,False,On Time,0.0,0,0.0
d1fb3607-25a2-4462-9134-e46af4fdf4f3,a0cb02d9-3ca9-40b1-8a92-0755ca13a1c1,Rebecca Hess,ZRMV36065300082870,Savings,Loan EMI,304789.85,2024-12-30,BR003,HOFGGBLGUW8,58,Male,724.0,Retired,296370.91,True,Prepaid,688188.79,108,42472.03
77a6117c-56f5-4dca-a22c-296edafe93d7,e3ccdd27-851d-441b-ad38-1c5e944c3d12,Sarah Compton,CEZZ64008229619022,Fixed Deposit,Withdrawal,148337.56,2024-10-09,BR002,PQXHGB1QYC6,55,Male,581.0,Retired,84145.07,False,On Time,0.0,0,0.0
05acc7ac-a91d-4f9f-b7b4-141d77b05375,64107914-afdd-4e1f-8133-7dc63342ffe2,Alex Mccarty,DCAP22006684393711,Loan,Withdrawal,416970.8,2024-02-09,BR002,HEWKGB4CT61,55,Other,685.0,Student,443079.55,True,Prepaid,1426556.22,41,26637.11
48f76400-456c-496e-9206-c7064f44cb75,c186e6db-23bc-47a3-a28a-53d954e786b1,Phillip Cherry,HVET26417196299892,Current,Payment,82998.41,2024-11-28,BR001,GUEDGBWCUA8,60,Female,688.0,Salaried,102190.9,False,Late,0.0,0,0.0
af43eb12-fe9f-4f95-aee9-9f96a9b89982,17dee107-4b1c-4ac2-b082-d5410e1ebd3b,Kristi Reynolds,RJDC58105072037734,Fixed Deposit,Deposit,26669.48,2023-06-12,BR001,GPCRGBKK60A,74,Female,704.0,Salaried,265831.18,True,On Time,1012716.36,23,34684.38
368a8bd5-e40d-410f-b16d-621886f7319f,f72951b3-5b04-4e99-9652-432958b5b422,Margaret Leblanc,TZQV08070778795463,Fixed Deposit,Loan EMI,95882.52,2024-07-27,BR001,ZMVJGBWYBXI,37,Male,551.0,Student,260886.49,True,Default,262342.34,56,10573.89
317e32fe-6a19-4d37-8d56-2c2682f96721,8c758565-9974-4f02-af15-3bb666c2ee1f,Edward Roman,YQWL34707637588159,Current,Deposit,133941.84,2023-11-24,BR003,XBFIGB9XUTZ,52,Other,703.0,Unemployed,305933.36,True,Late,768909.2,148,24569.06
30d36d80-596c-4658-a9a4-a9a3acfa925b,d7006f90-b444-41c4-8a3e-4556f12c9c90,Stephanie Burnett,WRQG08907175128435,Savings,Deposit,141227.3,2025-05-20,BR004,SLPRGBNSMNI,40,Male,643.0,Salaried,170442.69,False,Prepaid,0.0,0,0.0
d83ea651-0ec8-4b7b-8fa1-b41f872c4048,ca8e84d9-0513-4891-9eeb-39964e514f0b,Melissa Johnston,LECI00714158453660,Current,Payment,335289.75,2024-09-23,BR001,PTEXGBZC3B8,61,Other,633.0,Retired,438031.76,False,On Time,0.0,0,0.0
e4ec2c5e-c860-41f2-904d-1aeafeccc954,285dbc07-6873-4b8b-a005-f29730c0d569,Ian Patton,ZLVM74385253270403,Loan,Transfer,108990.51,2024-04-18,BR001,ADLTGBAZ17C,64,Male,691.0,Retired,227707.75,False,Default,0.0,0,0.0
47f327a4-b2d8-418d-b25c-70a04f9cef34,ae468e19-4f02-4ce0-987a-ca3a47d0d27d,Kathy Walters,LZRY97114513742637,Loan,Transfer,338361.49,2024-05-31,BR001,WGUHGBOBXR8,56,Male,698.0,Salaried,353075.25,True,Prepaid,122129.52,22,21816.85
e9596099-bfa3-4fff-b7dc-b37bd3a72c72,d2fcfe53-d189-486e-baba-182841937cf4,Karen Castillo,LGLV92522869505800,Current,Transfer,45656.97,2024-08-22,BR003,ZOJRGBO4NUN,42,Other,551.0,Salaried,321596.32,True,Late,1390446.9,117,21832.33
a20efb53-c127-4531-9f83-a314c297c75e,a3068373-a910-4204-b03a-9eb570c52ea9,Robert Roman,NZUP45451168559137,Fixed Deposit,Withdrawal,73686.51,2023-08-12,BR005,LANMGBIUXK5,71,Male,586.0,Unemployed,67406.48,False,Default,0.0,0,0.0
dd930826-3306-4414-85e1-165efa205d5a,0fcd52ab-0697-4244-9b1a-01d13fcfa225,Louis Sampson,XFSV25200826384229,Current,Loan EMI,254459.84,2024-04-03,BR004,DUFQGBAX0UC,67,Female,710.0,Salaried,315093.28,False,Late,0.0,0,0.0
8f0ad26c-a2fb-433b-a4d4-d2a078b4dbbc,ffeec911-5524-4e61-916e-a8abed459bf9,Joshua Brown,CIQS45754416334865,Loan,Withdrawal,460955.71,2024-03-12,BR005,TBNIGB5177V,39,Female,674.0,Unemployed,279844.31,True,On Time,1382378.28,128,1171.85
de4fdc02-3378-4576-a271-afdbce319b4b,f734f063-cc05-44f1-ab5e-919beeb0a4a3,Frank Skinner,YFSO98232472598500,Current,Loan EMI,429797.84,2024-06-25,BR002,SHMHGBOFWYB,64,Other,659.0,Retired,450315.99,True,Default,1690983.13,187,44685.73
2dbddb50-110a-4666-90e4-04adb58456d4,c0cf4fa6-b3d8-42a8-b6e0-43fc2f3e378f,Julie Hendricks,IYIV21112988804588,Savings,Loan EMI,484379.85,2024-06-30,BR002,HBZOGBQ60FJ,25,Male,601.0,Unemployed,441629.55,True,On Time,548668.86,185,37108.19
af04a674-45e9-4fd9-b865-09d3ffc1b324,8d6706be-b765-4538-9120-ff259dbc02f3,John Wilson,KSWE41610098755255,Current,Loan EMI,325274.48,2024-11-10,BR001,LFQPGBHAI48,71,Female,672.0,Salaried,83967.85,False,Prepaid,0.0,0,0.0
507819ef-f562-4fe1-a8ed-596dced3e6ec,e172dc5b-abf5-4479-8891-5a3c31573e07,Heather Maldonado,PMIN29308607175035,Fixed Deposit,Payment,337939.85,2025-04-13,BR005,OQYRGB1WLCH,26,Other,711.0,Self-Employed,50025.72,True,Prepaid,168178.22,133,24137.41
91acfb67-c9db-409e-be09-bbbf8566972a,c9ecd20f-617c-44f0-8620-d1871d9ca09e,Allen White,MHJG27788656138197,Savings,Transfer,312549.0,2023-10-17,BR003,EDOZGBP94BB,32,Other,766.0,Salaried,154350.19,True,Late,1429008.66,218,49453.65
279172ac-b2bc-4658-9cac-0f8f36fd27ef,2fd223e3-a890-44ae-b8bc-f992c7752502,Crystal Strong,RFLA59542216022572,Loan,Withdrawal,311447.18,2025-01-03,BR004,NUKCGBHQY31,65,Other,632.0,Self-Employed,493440.3,True,On Time,1941251.06,95,32541.21
851ad0f1-e67c-4303-b1f0-23a5aff21fbd,148e7495-ca25-4a2e-83c2-416c422ab077,Kathleen Savage,MGNF44708448354448,Current,Withdrawal,73645.46,2023-10-05,BR005,RSLOGBZDPMF,37,Female,694.0,Retired,20571.15,True,On Time,1728554.75,179,7241.46
28c8a254-4557-4374-bd4c-1af474bf8b18,1aad6aa1-dfc8-44ff-b803-71932c09adf9,Eric Barker,PAEC38448001133634,Fixed Deposit,Payment,271915.1,2024-06-14,BR005,NHTFGBZ0NSX,52,Female,743.0,Student,339717.2,False,Default,0.0,0,0.0
ba9e493b-fe0d-4c77-8753-9c50c068db1d,e9e36e1b-fd62-4a0b-aa5a-dfcd4481c881,Harold Lopez,BICZ45072269295148,Fixed Deposit,Loan EMI,193095.36,2025-01-30,BR004,JZMKGBYE0XG,54,Female,578.0,Retired,308171.73,True,Prepaid,1588043.43,12,23941.95
6d4dddc0-91b7-4c7d-b8ef-0e9b3702d5bc,41abf3be-ec82-41dc-a589-2f70fdfd169a,Richard Carter MD,KBWY49069274667130,Loan,Transfer,221324.35,2025-01-19,BR005,ZDOYGBA9OHV,20,Female,740.0,Retired,326823.36,False,On Time,0.0,0,0.0
fef3ce30-85fc-4d81-98f6-db059902b523,a04899b4-f726-4987-bd58-7117ce8153d1,Linda Padilla,FXNO20224197126581,Current,Deposit,261847.93,2024-01-27,BR005,IODEGBGD8X6,51,Male,660.0,Retired,116960.09,True,On Time,471234.28,20,45891.98
c8dcb842-e4ec-47c2-bfb3-d6210f118a71,9d089be5-3390-4eb6-8d50-9cc6d5c25d65,Susan Leach,GBVM46979487029815,Fixed Deposit,Deposit,64285.25,2025-04-01,BR004,VDYSGBN2CXN,51,Female,654.0,Unemployed,121091.5,False,On Time,0.0,0,0.0
204858ff-f34a-4376-95e2-e2030b516ba1,e0d18f28-52db-48ba-9504-02f652bb6d68,Nicole Nelson,VRNP78134736328211,Savings,Payment,179807.92,2024-03-22,BR003,ZZCIGB419GF,53,Other,623.0,Retired,221014.62,False,Prepaid,0.0,0,0.0
62c88a06-06e0-48a0-aaaa-ca2191c18881,260ff73f-2de1-4963-b20e-1280cdc99271,Anthony Banks,CDLQ99211942384105,Current,Transfer,31818.44,2023-08-21,BR004,CJWLGBDZU81,52,Male,632.0,Student,56970.33,False,Prepaid,0.0,0,0.0
27a4242b-25f3-435e-9e43-a1feef6052c7,f5b2c1f0-8ad8-4fa0-9e7f-15c510545885,Craig Moore,OSIU71474184805335,Loan,Deposit,489836.1,2024-08-12,BR001,RKUTGB30PAP,26,Female,613.0,Salaried,46560.47,False,Prepaid,0.0,0,0.0
6df9c7c9-86e1-41b0-aeca-60a642e41a54,d8e52ac1-58f7-4de9-8ea9-b630621c07a1,Michelle Oconnor,RSVX21190329116561,Savings,Deposit,59352.16,2023-06-19,BR001,UKJCGBQ4ZUR,47,Male,602.0,Self-Employed,53296.13,True,Late,397525.92,194,28402.13
64f31a0d-020b-4140-a24e-dccc4fc1eb35,2f0297f0-49dd-4690-b0b2-967009f1955d,Matthew Brown,RUKU51319638228310,Current,Withdrawal,129336.52,2024-08-06,BR001,WMTCGBX2E12,72,Other,672.0,Retired,290759.79,False,Prepaid,0.0,0,0.0
70e48949-6d7e-4f2c-b17b-c5027075d05f,e419b6e1-3d43-4f5f-a0fc-2d630d8ae210,Julie Neal,NICB18802021258809,Fixed Deposit,Transfer,445657.33,2024-07-19,BR001,IFTSGBZEJEB,71,Female,706.0,Self-Employed,204893.51,False,Prepaid,0.0,0,0.0
4ebe7039-c754-44e7-a021-be4790585749,7db69b40-3db9-4d3d-be04-805b46d5380b,Erica Norton,LCUP01601158942856,Loan,Deposit,241406.75,2024-08-29,BR002,ERVSGBTWCY8,43,Male,598.0,Retired,153872.22,True,Prepaid,358205.89,149,36413.43
82de5835-0064-471e-8c71-9b633f0a347b,9a7e0166-6194-49c3-83d6-2a68faef862b,Sara Buck,QJRV24118396452951,Loan,Withdrawal,67905.04,2024-10-11,BR003,JGVSGB0F76D,29,Female,615.0,Unemployed,164751.5,False,Default,0.0,0,0.0
89ee4253-44a1-415a-9425-108531f76df7,c64b613c-db46-4a24-af67-7e4852ac609c,Erik Davis,QPEQ17600255568624,Current,Transfer,192176.85,2024-12-04,BR002,ISIWGB52WYV,41,Male,663.0,Self-Employed,111568.82,False,Default,0.0,0,0.0
2505cde6-0e5d-4bf0-9d68-c62b4399e8f7,f9862187-6432-4e5b-b58c-233ebed0af9b,Caroline Harmon,REHZ85168219195560,Loan,Loan EMI,58022.41,2023-09-24,BR005,VDJBGBC62YK,58,Male,594.0,Retired,211637.61,True,On Time,573511.48,226,23302.17
7c897fbb-0615-4813-8b03-f0a1b89e3690,f02cca53-3149-4d1f-aa43-1a9b1d31137e,Amanda Davenport,LLZW19011809834049,Savings,Transfer,100187.98,2024-02-24,BR005,AUQEGB6GD1I,36,Other,662.0,Retired,109498.45,False,Default,0.0,0,0.0
deb8b985-b0c1-4c8e-bcbb-7ba522003d16,3b0a517e-a051-446f-95f2-eb29ce05f5a1,Lisa Ibarra,GALV11526289313793,Current,Payment,26109.72,2025-03-15,BR004,HZJBGBBW03M,61,Other,637.0,Student,352042.56,True,Late,1625509.12,208,13535.03
e2b9072c-3cba-4355-8b45-944016245354,19305f92-91e8-4475-91ee-665cd5c3b5a2,Shawn Fowler,ATGS62154923661451,Savings,Withdrawal,219169.92,2023-07-30,BR001,VUISGB6REZ5,33,Female,568.0,Student,70726.93,False,Late,0.0,0,0.0
e2c077a0-4ede-420a-be71-22c0f78a9711,3f427513-c8e1-4a3b-af94-f2dc3e481da8,Christopher Brooks,TNXB00453530798421,Loan,Loan EMI,403337.4,2024-02-03,BR004,SJDVGBTFQ0L,43,Female,674.0,Student,474638.62,False,On Time,0.0,0,0.0
ee65fe4d-7ab7-462b-8421-d23043181a55,42c96904-2ccd-4eed-ae30-343d79bd3456,Gary Johnson,JZTC90191484549950,Loan,Withdrawal,293025.99,2024-05-02,BR005,FVFAGBXA6IX,40,Male,622.0,Unemployed,54011.28,False,On Time,0.0,0,0.0
44b9a563-baeb-4c9f-b8b4-b16284aed267,7a751362-ba65-4b86-b13e-7cde0b3b8ecd,James Schroeder,TYXZ18852443519916,Loan,Withdrawal,303212.02,2025-04-12,BR001,PTDOGB4AK0X,74,Other,701.0,Self-Employed,472295.75,True,Late,765914.34,187,21237.4
4d6fdf1d-0dcb-4d5d-82e6-ae317bc9c7c3,1f44a913-e801-4c1e-bbcc-96091c19d76e,Mr. Michael Roy,ZEGQ96531133649221,Savings,Deposit,100371.96,2024-10-06,BR003,RMOJGBAAD44,50,Other,640.0,Unemployed,418314.54,False,Late,0.0,0,0.0
5fc7b95d-3ad2-491c-92a1-1b0fbc4b6f80,cfc74b6a-09d5-42d0-b127-a7704d91ac8c,Patrick Cunningham,YJWV73365671654106,Loan,Transfer,172012.53,2023-10-02,BR005,YIRQGB2S3FO,59,Male,614.0,Salaried,343548.94,True,Late,342507.53,151,8436.32
765eaf54-b9df-4694-9d10-4320317a9d14,42bd3b56-9ede-4913-a978-0acc91136ba4,James Davila,NVKQ59901740427760,Current,Withdrawal,422636.53,2024-10-02,BR004,LYDLGBY4ZRF,74,Other,648.0,Retired,457027.81,False,On Time,0.0,0,0.0
18af801e-42cc-4d20-b342-33ea250c47c5,6ff78554-15e9-4936-9f8e-574490a65331,Angela Daniels,YNRR33871641479629,Fixed Deposit,Withdrawal,44019.31,2025-05-03,BR004,SKESGB7KC2N,47,Other,712.0,Retired,78217.21,False,Late,0.0,0,0.0
3a655b34-326c-4ffa-b00f-34b7d0ea04ca,10b70cc8-deb9-47cd-81f8-7408da3b2af4,Miss Sara Anderson,FFRG82465229446416,Current,Payment,428979.53,2024-01-30,BR005,EXITGBT5VRS,40,Male,742.0,Retired,96394.24,False,On Time,0.0,0,0.0
559ec8a1-d6d3-4f1b-8e7f-6a9ce5d95f7f,bca4fbb9-b24d-4393-8285-981c0b3c0cb2,Jacqueline West,ULSB08848593039474,Fixed Deposit,Payment,241896.64,2023-10-12,BR002,HCJPGB2Y31Q,27,Female,680.0,Student,133554.77,False,Late,0.0,0,0.0
ad4af1fd-e1de-4991-82ff-95ba9ed45e2e,1e9ada1c-f399-4f45-af33-a149b96eb260,Julie Yates,NLMV11241678759509,Loan,Payment,418590.0,2025-03-15,BR003,EMFSGB7KR2E,53,Female,621.0,Retired,129957.65,True,Late,1830545.13,148,23580.52
ff732619-1930-4d4b-8dbd-129444b42abe,b7d0bfe5-aefb-4772-8829-29aa75e426b9,Brady Perry DVM,YJKG27573721133292,Current,Withdrawal,159071.41,2025-03-29,BR005,EJXQGBOOXSI,48,Female,652.0,Student,162315.65,True,Default,333544.79,197,7863.73
2c7f26e4-96f1-41ca-8c3a-97bfdef8aea3,79b0147c-7b2b-474e-ac9f-534e17aedc3b,Claudia Shaw,CVMX09184320087813,Savings,Loan EMI,169487.59,2023-09-08,BR005,YLELGB4AG3S,60,Male,645.0,Salaried,292059.14,True,Late,166509.78,97,9878.53
ed345c7e-dbaf-4f01-96ff-f3c4d49c4553,04d965a9-cca1-449e-b5e2-efa4b1b712e6,David Singh,IGDK66914759731583,Fixed Deposit,Transfer,375827.27,2024-03-29,BR004,UVZRGB69WSN,39,Female,642.0,Unemployed,23804.58,False,On Time,0.0,0,0.0
a30fe245-3e47-4887-bd46-42e6231dbf07,307f72e4-a3a5-4f3f-b637-1a0587c1352c,Paula Dennis,GUFH18749635944261,Savings,Withdrawal,392519.59,2025-04-03,BR001,QEHEGBQ86Z9,60,Male,637.0,Unemployed,197313.57,True,Late,52002.92,179,8973.22
7f3cff78-0cbd-4627-8b3d-1e2ec5bc7143,bc901466-36cb-4700-8d1c-c1d2b8734ecd,Stephanie Robinson,TICD83879946525288,Fixed Deposit,Deposit,114899.37,2024-09-09,BR001,EDREGBD00FL,60,Male,602.0,Unemployed,130728.71,True,Prepaid,1586051.94,105,33629.8
d698f54a-ce1a-4a00-a659-10145ae015e5,26bb5ca1-66f5-4113-a73c-174377e860eb,Eric Johnson,FHUH21181179401897,Loan,Loan EMI,486438.38,2024-03-24,BR001,ETHXGB4AWLY,71,Other,699.0,Student,307248.63,False,Default,0.0,0,0.0
661c4ca2-5e21-4487-a5b3-3b77b0ba04c2,3135fada-47b4-4cfb-84d4-758fc4623dd7,Shannon Reed,ZLIK78446639380432,Current,Loan EMI,42336.6,2023-09-19,BR004,HNPYGB42D2V,55,Other,693.0,Self-Employed,492732.97,True,Late,1001727.87,185,48443.6
59ce1d7b-6ce4-4089-be63-56cbd99b65cc,b7fa67c5-cac4-48b1-bd7e-b9b483679b48,Amy Bennett,ZLMX01727425217399,Fixed Deposit,Transfer,34344.63,2023-10-17,BR001,LOTGGBJUFZV,64,Female,651.0,Self-Employed,263650.76,False,Late,0.0,0,0.0
33a69392-d9e2-4c4e-b5d9-69932192d303,288f7552-d838-4be0-95e6-5ca61f87bf82,Susan Chambers,KLTN70921216542143,Current,Loan EMI,297792.56,2025-03-26,BR005,YRTMGBHN70K,19,Male,713.0,Salaried,218585.77,False,Prepaid,0.0,0,0.0
cb2d5a47-c3ec-45b6-9b1e-0828465b638a,237bcc3d-8e75-4d11-b86e-4dab028fc693,Cristina Snyder,MYYV62198668431962,Fixed Deposit,Transfer,361398.11,2024-02-17,BR002,VIEWGBSSNUN,70,Female,680.0,Self-Employed,190439.34,True,Prepaid,890710.67,183,25081.01
18e16fb1-c809-419c-bfd9-d722a28e4a67,de9dc45b-4d5a-40f1-a131-384280a1f664,Michael Osborne,DNMH37271079912254,Fixed Deposit,Loan EMI,480446.98,2023-09-27,BR002,FTUJGBCDEH9,40,Female,594.0,Salaried,394625.12,True,Prepaid,81263.07,55,1262.27
3acc3074-b523-473d-bf6e-0e76617d2e14,ebc20a79-e6fa-4e16-b269-75700c4863e2,Summer Thompson,QQZT32207080949269,Loan,Transfer,202532.4,2024-05-28,BR002,MCVMGBJ9YOS,71,Other,632.0,Retired,45270.66,False,Prepaid,0.0,0,0.0
cec7f0dc-54f7-4c11-94d9-e0dbdb857b8a,cb52a8ef-8561-42d5-aa15-8b40d86c240b,Kayla Stevens DDS,ZJBS11454094978917,Fixed Deposit,Payment,12743.18,2024-01-04,BR001,WSJDGB78DBH,52,Female,724.0,Unemployed,480287.55,False,Prepaid,0.0,0,0.0
dbcf2b56-30ca-470f-a427-840b6635b830,be8e9a91-16b5-43cf-9e9c-8258179535bb,Nicholas Calderon,ZKIX36407986158750,Savings,Payment,301487.88,2024-01-29,BR002,FROVGBZ5LOO,54,Female,632.0,Student,214779.76,False,Prepaid,0.0,0,0.0
963b7d29-9fa1-4bd6-9939-6c9534d84fb7,cfaf3df4-a1da-4e2d-9be6-e346bb2ae192,Gerald Davis,SCHP31262463288904,Fixed Deposit,Loan EMI,144919.04,2024-07-02,BR001,ROPEGBQVWQX,49,Other,615.0,Salaried,163713.36,False,Late,0.0,0,0.0
3f4bc3df-d0f3-4adf-b5b8-8e4a945be87f,906a031c-d83f-4b2b-924f-bbb299e701e5,Keith Gill,UYGW78318866651841,Fixed Deposit,Loan EMI,216530.27,2025-01-09,BR005,XQOIGBFST5U,73,Female,686.0,Student,487293.38,True,On Time,585246.09,43,45916.92
99b8f464-31c4-462f-b9a9-cadd532e38a0,c94356bc-035f-411b-9213-db2a81e04d9f,Erin Cox,GQYP22650375781458,Fixed Deposit,Transfer,244285.89,2023-07-28,BR005,GKJTGBPKL4S,60,Female,636.0,Student,468580.64,False,Late,0.0,0,0.0
38d04cfd-f238-45b8-90a1-4985ee94b50c,baf5ec8b-1b38-468c-9f0d-543171a49497,Alexandra Parsons,YFRU52462656116876,Loan,Transfer,32349.85,2023-08-28,BR004,IUSOGBCLYXT,70,Male,678.0,Unemployed,324547.73,True,Late,508659.36,223,21522.64
e21ea5c2-febd-4b25-9e2e-600d070c9b4d,8d22f9f3-4d8c-431f-91c3-d55e3e8a6c85,Benjamin Neal,VTJK32277114275932,Current,Withdrawal,243042.29,2025-04-14,BR004,TANYGBMCAHT,29,Female,648.0,Retired,19068.61,False,Late,0.0,0,0.0
76d30df0-34a3-4c47-8d06-34db4561c7c0,fe54eefb-8d5e-4f5b-a3e9-1f9e9971e52d,Sandra Hoffman,BQBB11392606562086,Current,Payment,213217.2,2024-09-16,BR003,QAREGBLGB6J,52,Other,610.0,Retired,376782.14,True,Default,118867.39,191,39897.84
619e34a8-e162-4284-aabe-cc6567192aa3,50f019a0-3065-45e0-9984-3420a09c307d,Jordan Oconnor,ABLB82316542708281,Loan,Withdrawal,356300.88,2023-12-01,BR005,JLBUGBI9NXM,58,Other,615.0,Self-Employed,174423.13,False,On Time,0.0,0,0.0
96749686-e015-4c1b-b1c1-7d477f8a26a8,a0be5a73-1fec-47d0-859a-01e85b1f0f45,Amy Baker,ZMHM65541966271592,Savings,Withdrawal,322868.39,2024-02-21,BR001,DGCTGBW6N5U,20,Male,566.0,Retired,200257.31,False,On Time,0.0,0,0.0
3f3f0838-2edf-486b-b0a0-d696e3a32373,738534bf-cdd0-4c63-964d-e2829a238f7e,Dennis Shaw,DFZB03120043444369,Savings,Deposit,92689.34,2024-12-22,BR003,PHWZGBSFJ3B,51,Other,595.0,Unemployed,87783.64,True,Default,655436.92,35,24646.03
7f0bbb8e-a2a2-4aca-94ea-650fc6000566,e29291ea-72bd-4a7a-a825-ed91bb33975c,Carl Nguyen,UBKL00823878128079,Loan,Transfer,103148.85,2024-02-12,BR005,HBQGGBLVIGH,55,Other,681.0,Student,266494.46,False,On Time,0.0,0,0.0
262cb7a0-e398-4a13-8b9f-25c7499f3064,452eb4a4-07c2-46b6-bf0d-e257be2e2536,David Underwood,AICP39986962665845,Current,Deposit,125577.99,2023-10-03,BR001,YKUQGBJF3ST,41,Other,710.0,Salaried,374830.77,True,Default,1694348.18,100,13970.82
8602e1ac-0a7b-408e-9f89-d2eedd49df44,bc9e8063-15d7-40d5-9504-7d650ee56093,Marilyn Conner,GZJE40680196548023,Savings,Deposit,89557.33,2023-08-26,BR005,SHIMGBMQV26,55,Female,619.0,Salaried,143775.45,False,Late,0.0,0,0.0
f6b9c3dd-6475-47fa-9afa-f2768e292827,2ffdfec5-d98b-4d65-b832-c8b6bd906a92,Bradley Flowers,HNNE16827918169753,Loan,Withdrawal,328640.88,2023-05-28,BR005,CQIKGBEIZ3E,34,Male,581.0,Retired,469979.12,False,On Time,0.0,0,0.0
a37f808a-b439-40e6-816a-f095a777d52a,8f31805e-9cd0-4299-bec9-9435bed89723,Jeremy Nelson,OIHC08335888230335,Current,Deposit,497215.65,2024-03-11,BR001,GSFUGB7WK1X,57,Male,707.0,Self-Employed,105421.06,False,Late,0.0,0,0.0
